0.117059;[-0.207802 -0.977771 -0.024548 -0.114632 -0.614635 0.150066 -0.774326 0.255324 0.760820 -0.145839 -0.632166 1.340137 0.000000 0.000000 0.000000 1.000000];[-0.170602 -0.985206 -0.013552 -104.529404 -0.684031 0.128327 -0.718038 233.427750 0.709197 -0.113221 -0.695801 1205.548462 0.000000 0.000000 0.000000 1.000000];
0.126944;[-0.205190 -0.978273 -0.026866 -0.114674 -0.613377 0.149959 -0.775369 0.253026 0.762595 -0.142621 -0.630807 1.341229 0.000000 0.000000 0.000000 1.000000];[-0.167023 -0.985797 -0.015047 -105.589226 -0.680426 0.126303 -0.721813 231.224228 0.713504 -0.110314 -0.691853 1206.811157 0.000000 0.000000 0.000000 1.000000];
0.132883;[-0.197739 -0.979839 -0.026596 -0.115116 -0.615006 0.145181 -0.774982 0.248602 0.763257 -0.136895 -0.631311 1.334789 0.000000 0.000000 0.000000 1.000000];[-0.165892 -0.986003 -0.014064 -106.022896 -0.677306 0.124298 -0.725087 228.739609 0.716729 -0.110753 -0.688442 1211.803223 0.000000 0.000000 0.000000 1.000000];
0.117463;[-0.192270 -0.980924 -0.026978 -0.113207 -0.611946 0.141386 -0.778124 0.244456 0.767128 -0.133120 -0.627450 1.328989 0.000000 0.000000 0.000000 1.000000];[-0.160678 -0.986854 -0.014887 -104.127068 -0.687297 0.122706 -0.715899 225.035233 0.708357 -0.104790 -0.697974 1207.735229 0.000000 0.000000 0.000000 1.000000];
0.118949;[-0.190962 -0.980809 -0.018789 -0.111191 -0.609856 0.133276 -0.780986 0.238146 0.768853 -0.137612 -0.623416 1.301005 0.000000 0.000000 0.000000 1.000000];[-0.157665 -0.987310 -0.016731 -101.641518 -0.688447 0.122056 -0.714905 221.762527 0.707917 -0.101190 -0.698951 1206.474731 0.000000 0.000000 0.000000 1.000000];
0.126817;[-0.177615 -0.983562 -0.030992 -0.107177 -0.613155 0.135298 -0.778250 0.237475 0.769674 -0.119244 -0.627106 1.320440 0.000000 0.000000 0.000000 1.000000];[-0.158136 -0.987207 -0.018292 -99.013702 -0.688544 0.123536 -0.714557 219.477310 0.707718 -0.100395 -0.699267 1208.871582 0.000000 0.000000 0.000000 1.000000];
0.124665;[-0.169946 -0.984896 -0.031634 -0.104395 -0.610964 0.130541 -0.780784 0.233822 0.773157 -0.113384 -0.623920 1.317707 0.000000 0.000000 0.000000 1.000000];[-0.150865 -0.988316 -0.019765 -95.981308 -0.687517 0.119275 -0.716267 216.379761 0.710298 -0.094463 -0.697475 1203.655762 0.000000 0.000000 0.000000 1.000000];
0.127936;[-0.164437 -0.985733 -0.034742 -0.100977 -0.613226 0.129792 -0.779123 0.235226 0.772554 -0.106839 -0.625816 1.328231 0.000000 0.000000 0.000000 1.000000];[-0.139219 -0.989998 -0.021019 -93.940201 -0.695768 0.112904 -0.709299 213.898575 0.704619 -0.084115 -0.704523 1201.139648 0.000000 0.000000 0.000000 1.000000];
0.133378;[-0.156363 -0.987011 -0.035889 -0.098922 -0.610527 0.125176 -0.782007 0.232925 0.776371 -0.100368 -0.622167 1.322573 0.000000 0.000000 0.000000 1.000000];[-0.142653 -0.989470 -0.022781 -91.832397 -0.688514 0.115749 -0.715888 212.593460 0.711028 -0.086430 -0.697772 1199.377930 0.000000 0.000000 0.000000 1.000000];
0.149301;[-0.148987 -0.988093 -0.037288 -0.095815 -0.611927 0.121797 -0.781439 0.232814 0.776699 -0.093615 -0.622799 1.323559 0.000000 0.000000 0.000000 1.000000];[-0.134751 -0.990448 -0.027839 -88.818115 -0.677659 0.112623 -0.726663 211.985580 0.722900 -0.079045 -0.686357 1197.807251 0.000000 0.000000 0.000000 1.000000];
0.118015;[-0.139221 -0.989414 -0.039190 -0.092723 -0.611198 0.117061 -0.782747 0.230409 0.779073 -0.085031 -0.621015 1.313648 0.000000 0.000000 0.000000 1.000000];[-0.124559 -0.991712 -0.030196 -85.425850 -0.680884 0.107580 -0.724408 212.614212 0.721696 -0.069663 -0.688637 1197.336914 0.000000 0.000000 0.000000 1.000000];
0.139600;[-0.130845 -0.990454 -0.042437 -0.088466 -0.610178 0.114218 -0.783970 0.230380 0.781362 -0.076695 -0.619289 1.312298 0.000000 0.000000 0.000000 1.000000];[-0.107438 -0.993568 -0.034628 -81.550980 -0.675014 0.098478 -0.731165 212.651367 0.729915 -0.055172 -0.681248 1198.401489 0.000000 0.000000 0.000000 1.000000];
0.128356;[-0.121783 -0.991522 -0.044109 -0.084527 -0.608439 0.109719 -0.785955 0.229245 0.784165 -0.068889 -0.616642 1.311813 0.000000 0.000000 0.000000 1.000000];[-0.100690 -0.994232 -0.035802 -77.700958 -0.669326 0.094326 -0.736918 211.913956 0.736089 -0.050229 -0.674959 1197.917603 0.000000 0.000000 0.000000 1.000000];
0.117550;[-0.113364 -0.992456 -0.045515 -0.080933 -0.607078 0.105486 -0.787589 0.226808 0.786475 -0.061666 -0.614451 1.311253 0.000000 0.000000 0.000000 1.000000];[-0.098026 -0.994435 -0.037516 -74.546112 -0.672777 0.094007 -0.733810 210.096710 0.733297 -0.046684 -0.678244 1197.835327 0.000000 0.000000 0.000000 1.000000];
0.117888;[-0.105178 -0.993372 -0.045326 -0.078362 -0.606458 0.100213 -0.788749 0.226673 0.788091 -0.055471 -0.612980 1.315563 0.000000 0.000000 0.000000 1.000000];[-0.096627 -0.994722 -0.033320 -73.121284 -0.685454 0.090787 -0.722395 207.668930 0.721650 -0.046955 -0.690605 1195.218140 0.000000 0.000000 0.000000 1.000000];
0.134859;[-0.097345 -0.994063 -0.047494 -0.077278 -0.607506 0.097190 -0.788305 0.224709 0.788276 -0.047887 -0.613366 1.315588 0.000000 0.000000 0.000000 1.000000];[-0.087600 -0.995494 -0.035147 -72.774567 -0.681192 0.085616 -0.727042 205.427628 0.726819 -0.039737 -0.685620 1195.128174 0.000000 0.000000 0.000000 1.000000];
0.128872;[-0.087272 -0.995050 -0.046450 -0.080328 -0.609582 0.090247 -0.787531 0.219009 0.787844 -0.040416 -0.614442 1.306510 0.000000 0.000000 0.000000 1.000000];[-0.086352 -0.995563 -0.036280 -74.099205 -0.677673 0.085399 -0.730349 203.147263 0.730250 -0.038472 -0.682037 1196.134521 0.000000 0.000000 0.000000 1.000000];
0.139892;[-0.079647 -0.995717 -0.046181 -0.082593 -0.607472 0.085264 -0.789711 0.215945 0.790289 -0.034855 -0.611657 1.303839 0.000000 0.000000 0.000000 1.000000];[-0.077803 -0.996334 -0.034395 -76.307556 -0.675968 0.078087 -0.732743 200.606110 0.732787 -0.033750 -0.679562 1191.901123 0.000000 0.000000 0.000000 1.000000];
0.127948;[-0.072544 -0.996295 -0.045314 -0.085882 -0.606742 0.080198 -0.790793 0.214278 0.791512 -0.029871 -0.610310 1.300617 0.000000 0.000000 0.000000 1.000000];[-0.070300 -0.996796 -0.037056 -78.953735 -0.682223 0.075155 -0.727232 198.345734 0.727731 -0.025834 -0.685318 1186.911255 0.000000 0.000000 0.000000 1.000000];
0.139434;[-0.065464 -0.996777 -0.045612 -0.090148 -0.608632 0.076140 -0.789732 0.213698 0.790689 -0.023924 -0.611656 1.303115 0.000000 0.000000 0.000000 1.000000];[-0.061614 -0.997299 -0.038932 -82.765602 -0.683948 0.070604 -0.726067 197.071426 0.726898 -0.018099 -0.686449 1187.427246 0.000000 0.000000 0.000000 1.000000];
0.118519;[-0.056901 -0.997392 -0.043804 -0.094464 -0.607511 0.069444 -0.791227 0.211720 0.792217 -0.018412 -0.609879 1.300432 0.000000 0.000000 0.000000 1.000000];[-0.057866 -0.997653 -0.035468 -86.446968 -0.684191 0.065512 -0.726315 194.913986 0.726978 -0.017752 -0.686373 1182.385132 0.000000 0.000000 0.000000 1.000000];
0.119332;[-0.046668 -0.997937 -0.043397 -0.098870 -0.608032 0.062876 -0.791358 0.210778 0.792464 -0.010540 -0.609714 1.301340 0.000000 0.000000 0.000000 1.000000];[-0.051023 -0.997950 -0.037538 -90.157974 -0.672603 0.062131 -0.737352 194.891266 0.738217 -0.012364 -0.674391 1184.776855 0.000000 0.000000 0.000000 1.000000];
0.146050;[-0.039300 -0.998312 -0.041804 -0.102992 -0.607819 0.057121 -0.791978 0.210039 0.793052 -0.005718 -0.609036 1.300961 0.000000 0.000000 0.000000 1.000000];[-0.040653 -0.998441 -0.037143 -94.478889 -0.668713 0.054818 -0.741458 195.539581 0.742383 -0.005295 -0.669896 1192.407715 0.000000 0.000000 0.000000 1.000000];
0.144377;[-0.031404 -0.998645 -0.040550 -0.106862 -0.607679 0.051331 -0.792493 0.209800 0.793517 -0.000253 -0.608466 1.303441 0.000000 0.000000 0.000000 1.000000];[-0.024547 -0.999003 -0.036174 -98.513939 -0.658340 0.043394 -0.751429 194.694748 0.752296 0.005379 -0.658745 1192.186279 0.000000 0.000000 0.000000 1.000000];
0.134191;[-0.022748 -0.998963 -0.038899 -0.110987 -0.605420 0.044754 -0.794620 0.208760 0.795550 0.005470 -0.605807 1.303383 0.000000 0.000000 0.000000 1.000000];[-0.015555 -0.999239 -0.034587 -102.104698 -0.659534 0.036261 -0.750760 193.868469 0.751489 0.011144 -0.659593 1191.240601 0.000000 0.000000 0.000000 1.000000];
0.135737;[-0.014121 -0.999146 -0.038150 -0.114745 -0.605871 0.038936 -0.794561 0.208631 0.795393 0.011876 -0.605900 1.307080 0.000000 0.000000 0.000000 1.000000];[-0.002239 -0.999440 -0.032122 -105.232788 -0.662943 0.025540 -0.748195 192.906052 0.748642 0.019630 -0.662626 1187.831909 0.000000 0.000000 0.000000 1.000000];
0.129917;[-0.001422 -0.999093 -0.041475 -0.119760 -0.606781 0.033866 -0.794106 0.210217 0.794810 0.024025 -0.606274 1.316280 0.000000 0.000000 0.000000 1.000000];[0.012625 -0.999377 -0.031675 -108.963242 -0.662678 0.015367 -0.748707 192.653275 0.748774 0.030453 -0.662068 1192.153320 0.000000 0.000000 0.000000 1.000000];
0.128248;[0.006408 -0.999174 -0.039478 -0.122992 -0.604828 0.027598 -0.795838 0.207832 0.796291 0.028966 -0.604143 1.312801 0.000000 0.000000 0.000000 1.000000];[0.024534 -0.999193 -0.030471 -112.749062 -0.649480 0.007249 -0.760304 192.721863 0.759959 0.038454 -0.648775 1195.180298 0.000000 0.000000 0.000000 1.000000];
0.132061;[0.015457 -0.999074 -0.039113 -0.127522 -0.604376 0.021826 -0.796329 0.207737 0.796482 0.035956 -0.603477 1.314858 0.000000 0.000000 0.000000 1.000000];[0.035244 -0.998819 -0.032174 -115.810715 -0.648174 0.001666 -0.761450 192.243423 0.760652 0.047702 -0.647347 1195.774658 0.000000 0.000000 0.000000 1.000000];
0.138006;[0.024872 -0.998746 -0.041995 -0.130743 -0.604069 0.018485 -0.796667 0.207372 0.796500 0.045178 -0.602840 1.316476 0.000000 0.000000 0.000000 1.000000];[0.045168 -0.998531 -0.028514 -119.336952 -0.641683 -0.007116 -0.766897 191.774612 0.765615 0.052947 -0.641059 1195.445435 0.000000 0.000000 0.000000 1.000000];
0.135889;[0.032077 -0.998611 -0.040121 -0.134803 -0.603861 0.012644 -0.796936 0.207260 0.796399 0.049792 -0.602597 1.321421 0.000000 0.000000 0.000000 1.000000];[0.057700 -0.997888 -0.028417 -123.177841 -0.641539 -0.015245 -0.766899 191.434021 0.764893 0.062492 -0.641061 1199.011230 0.000000 0.000000 0.000000 1.000000];
0.127845;[0.042275 -0.998305 -0.038370 -0.139280 -0.602927 0.005170 -0.797713 0.206644 0.796623 0.056860 -0.601682 1.325668 0.000000 0.000000 0.000000 1.000000];[0.076477 -0.996632 -0.028164 -127.163612 -0.639234 -0.027323 -0.768486 190.732697 0.765176 0.076787 -0.639168 1204.262329 0.000000 0.000000 0.000000 1.000000];
0.118117;[0.052096 -0.997897 -0.037035 -0.143279 -0.602115 -0.001772 -0.798342 0.205085 0.796654 0.063891 -0.600935 1.330194 0.000000 0.000000 0.000000 1.000000];[0.087107 -0.995784 -0.027307 -130.791046 -0.639221 -0.034838 -0.768193 189.937744 0.764050 0.084382 -0.639557 1211.548950 0.000000 0.000000 0.000000 1.000000];
0.124915;[0.060093 -0.997406 -0.038573 -0.145504 -0.602098 -0.005379 -0.798365 0.204434 0.796125 0.071202 -0.600850 1.333320 0.000000 0.000000 0.000000 1.000000];[0.098506 -0.994793 -0.024531 -133.632065 -0.634963 -0.043844 -0.771257 188.867569 0.766213 0.091561 -0.635973 1214.163452 0.000000 0.000000 0.000000 1.000000];
0.127606;[0.071946 -0.996721 -0.035314 -0.147703 -0.599730 -0.014915 -0.799994 0.202260 0.796897 0.078741 -0.598827 1.337911 0.000000 0.000000 0.000000 1.000000];[0.111454 -0.993445 -0.023725 -136.029831 -0.635411 -0.052877 -0.770321 188.002396 0.764064 0.100943 -0.637137 1223.759521 0.000000 0.000000 0.000000 1.000000];
0.118348;[0.083191 -0.995936 -0.032563 -0.148388 -0.599359 -0.023899 -0.800081 0.202137 0.796115 0.086084 -0.598898 1.349822 0.000000 0.000000 0.000000 1.000000];[0.129777 -0.991271 -0.021389 -137.430359 -0.630599 -0.065859 -0.773269 186.306564 0.765158 0.113853 -0.633639 1228.152466 0.000000 0.000000 0.000000 1.000000];
0.138264;[0.095259 -0.994899 -0.031648 -0.149326 -0.597808 -0.031733 -0.800965 0.198875 0.795921 0.095217 -0.597784 1.345644 0.000000 0.000000 0.000000 1.000000];[0.141657 -0.989712 -0.017935 -138.118866 -0.628257 -0.075877 -0.774256 185.077362 0.764977 0.120959 -0.632539 1232.514038 0.000000 0.000000 0.000000 1.000000];
0.135040;[0.107663 -0.993668 -0.030357 -0.148741 -0.597452 -0.040248 -0.800849 0.197145 0.794610 0.104364 -0.597995 1.349740 0.000000 0.000000 0.000000 1.000000];[0.146652 -0.989013 -0.016234 -137.140442 -0.631983 -0.081046 -0.770691 183.138824 0.760956 0.123296 -0.636923 1231.542603 0.000000 0.000000 0.000000 1.000000];
0.118538;[0.120196 -0.992222 -0.030378 -0.147746 -0.597933 -0.047906 -0.800070 0.196310 0.792444 0.114335 -0.599037 1.352830 0.000000 0.000000 0.000000 1.000000];[0.162827 -0.986501 -0.014850 -136.115753 -0.626424 -0.091728 -0.774025 182.547318 0.762262 0.135348 -0.632902 1236.690186 0.000000 0.000000 0.000000 1.000000];
0.125492;[0.131819 -0.990859 -0.026826 -0.145072 -0.595960 -0.057594 -0.800871 0.195356 0.792067 0.121569 -0.598101 1.356744 0.000000 0.000000 0.000000 1.000000];[0.169197 -0.985417 -0.015638 -134.088821 -0.628124 -0.095580 -0.772179 182.029053 0.759471 0.140486 -0.635134 1242.380005 0.000000 0.000000 0.000000 1.000000];
0.123478;[0.143527 -0.989162 -0.028595 -0.141471 -0.596714 -0.063412 -0.799873 0.195209 0.789455 0.131854 -0.599335 1.358097 0.000000 0.000000 0.000000 1.000000];[0.180659 -0.983344 -0.017744 -130.943161 -0.627533 -0.101345 -0.771925 181.417343 0.757317 0.150604 -0.635388 1242.404053 0.000000 0.000000 0.000000 1.000000];
0.144521;[0.155043 -0.987413 -0.028783 -0.138404 -0.597358 -0.070459 -0.798822 0.194593 0.786804 0.141034 -0.600742 1.363482 0.000000 0.000000 0.000000 1.000000];[0.196403 -0.980332 -0.017160 -127.497017 -0.625881 -0.111864 -0.771813 180.194763 0.754760 0.162340 -0.635540 1240.308594 0.000000 0.000000 0.000000 1.000000];
0.145748;[0.166491 -0.985596 -0.027683 -0.135395 -0.596412 -0.078262 -0.798800 0.194439 0.785171 0.149499 -0.600847 1.365985 0.000000 0.000000 0.000000 1.000000];[0.201165 -0.979389 -0.015725 -124.710197 -0.625358 -0.116041 -0.771620 180.198486 0.753939 0.165071 -0.635811 1245.328369 0.000000 0.000000 0.000000 1.000000];
0.143834;[0.177779 -0.983649 -0.026540 -0.131207 -0.594525 -0.085805 -0.799411 0.193340 0.784106 0.157887 -0.600058 1.366673 0.000000 0.000000 0.000000 1.000000];[0.215831 -0.976243 -0.016864 -121.310165 -0.621986 -0.124139 -0.773084 179.998810 0.752671 0.177359 -0.634001 1250.687134 0.000000 0.000000 0.000000 1.000000];
0.135889;[0.189476 -0.981543 -0.022153 -0.127124 -0.595050 -0.096765 -0.797732 0.192931 0.780934 0.164328 -0.602400 1.374129 0.000000 0.000000 0.000000 1.000000];[0.227560 -0.973592 -0.015937 -117.291245 -0.620821 -0.132441 -0.772643 178.636810 0.750174 0.185731 -0.634563 1250.671387 0.000000 0.000000 0.000000 1.000000];
0.128894;[0.199949 -0.979451 -0.023319 -0.122876 -0.593705 -0.102094 -0.798093 0.190974 0.779347 0.173418 -0.601907 1.373403 0.000000 0.000000 0.000000 1.000000];[0.240605 -0.970484 -0.013765 -113.619087 -0.622031 -0.143279 -0.769730 177.083389 0.745085 0.193778 -0.638143 1250.361084 0.000000 0.000000 0.000000 1.000000];
0.125471;[0.212734 -0.976739 -0.023251 -0.119947 -0.596511 -0.110888 -0.794796 0.189907 0.773761 0.182951 -0.606229 1.377736 0.000000 0.000000 0.000000 1.000000];[0.254101 -0.967011 -0.015546 -110.272614 -0.619235 -0.150308 -0.770643 176.094269 0.742929 0.205463 -0.637000 1252.474243 0.000000 0.000000 0.000000 1.000000];
0.118155;[0.223031 -0.974439 -0.023086 -0.116699 -0.597646 -0.117832 -0.792913 0.189617 0.769953 0.190639 -0.608657 1.379312 0.000000 0.000000 0.000000 1.000000];[0.269817 -0.962800 -0.011634 -107.903221 -0.618053 -0.163895 -0.768820 174.798447 0.738358 0.214647 -0.639282 1253.290771 0.000000 0.000000 0.000000 1.000000];
0.128347;[0.230659 -0.972661 -0.022703 -0.114203 -0.597995 -0.123143 -0.791825 0.189384 0.767389 0.196243 -0.610066 1.381060 0.000000 0.000000 0.000000 1.000000];[0.271391 -0.962369 -0.010607 -106.317177 -0.617459 -0.165630 -0.768925 174.909271 0.738278 0.215244 -0.639174 1254.767578 0.000000 0.000000 0.000000 1.000000];
0.119963;[0.239250 -0.970495 -0.024875 -0.113896 -0.598082 -0.126930 -0.791097 0.189618 0.764622 0.204173 -0.610804 1.381527 0.000000 0.000000 0.000000 1.000000];[0.282238 -0.959224 -0.012309 -105.920837 -0.616233 -0.171434 -0.768636 175.537140 0.735229 0.224539 -0.639490 1255.857178 0.000000 0.000000 0.000000 1.000000];
0.118214;[0.245817 -0.968883 -0.024683 -0.114734 -0.599007 -0.131603 -0.789594 0.191069 0.761782 0.208912 -0.612725 1.381197 0.000000 0.000000 0.000000 1.000000];[0.293766 -0.955770 -0.011191 -106.527702 -0.618113 -0.181007 -0.764923 175.175201 0.729110 0.231642 -0.643947 1247.924072 0.000000 0.000000 0.000000 1.000000];
0.137296;[0.256009 -0.966319 -0.024625 -0.117657 -0.592315 -0.136675 -0.794007 0.189695 0.763933 0.217860 -0.607346 1.361680 0.000000 0.000000 0.000000 1.000000];[0.300725 -0.953568 -0.013900 -109.494591 -0.615129 -0.182792 -0.766901 177.213654 0.728796 0.239193 -0.641537 1256.155396 0.000000 0.000000 0.000000 1.000000];
0.138880;[0.260243 -0.965152 -0.023965 -0.120420 -0.593485 -0.140283 -0.792444 0.190935 0.761541 0.220458 -0.609292 1.358118 0.000000 0.000000 0.000000 1.000000];[0.300933 -0.953533 -0.011575 -113.402931 -0.613789 -0.184372 -0.767596 178.317276 0.729839 0.238115 -0.640752 1255.991577 0.000000 0.000000 0.000000 1.000000];
0.126014;[0.263888 -0.964258 -0.021207 -0.125844 -0.592343 -0.144654 -0.792552 0.191539 0.761216 0.221723 -0.609337 1.357186 0.000000 0.000000 0.000000 1.000000];[0.309852 -0.950690 -0.010039 -117.863785 -0.610064 -0.190692 -0.769021 179.509003 0.729230 0.244423 -0.639068 1255.245850 0.000000 0.000000 0.000000 1.000000];
0.141994;[0.267417 -0.963297 -0.021323 -0.132502 -0.596562 -0.148068 -0.788432 0.193287 0.756379 0.223583 -0.614261 1.370871 0.000000 0.000000 0.000000 1.000000];[0.309206 -0.950902 -0.009923 -122.955803 -0.607453 -0.189455 -0.771390 181.239609 0.731680 0.244562 -0.636208 1260.756226 0.000000 0.000000 0.000000 1.000000];
0.119557;[0.271112 -0.962265 -0.020143 -0.135464 -0.592496 -0.150336 -0.791368 0.192967 0.758555 0.226481 -0.610879 1.350191 0.000000 0.000000 0.000000 1.000000];[0.304288 -0.952501 -0.008391 -127.486107 -0.609275 -0.187834 -0.770348 182.690491 0.732226 0.239536 -0.637491 1260.736328 0.000000 0.000000 0.000000 1.000000];
0.128771;[0.274407 -0.961341 -0.020608 -0.139643 -0.594026 -0.152599 -0.789797 0.194057 0.756176 0.228968 -0.612926 1.348000 0.000000 0.000000 0.000000 1.000000];[0.302368 -0.953130 -0.006082 -131.956192 -0.609884 -0.188545 -0.769692 183.983505 0.732515 0.236456 -0.638309 1260.388306 0.000000 0.000000 0.000000 1.000000];
0.125947;[0.278009 -0.960342 -0.018708 -0.143893 -0.596953 -0.157447 -0.786623 0.195285 0.752528 0.229859 -0.617044 1.347414 0.000000 0.000000 0.000000 1.000000];[0.306775 -0.951730 -0.004557 -136.281799 -0.611291 -0.193345 -0.767382 184.574707 0.729503 0.238215 -0.641097 1259.488281 0.000000 0.000000 0.000000 1.000000];
0.118399;[0.281139 -0.959420 -0.017720 -0.148951 -0.596449 -0.160235 -0.786446 0.195062 0.751761 0.231693 -0.617268 1.342221 0.000000 0.000000 0.000000 1.000000];[0.304890 -0.952341 -0.003268 -141.631042 -0.611862 -0.193234 -0.766955 185.868439 0.729815 0.235853 -0.641616 1261.732910 0.000000 0.000000 0.000000 1.000000];
0.127136;[0.283063 -0.958871 -0.017118 -0.154838 -0.597936 -0.162458 -0.784857 0.196510 0.749870 0.232402 -0.619313 1.341807 0.000000 0.000000 0.000000 1.000000];[0.305614 -0.952098 -0.005574 -146.579819 -0.610737 -0.191521 -0.768280 187.113861 0.730454 0.238217 -0.640013 1259.744995 0.000000 0.000000 0.000000 1.000000];
0.148046;[0.284039 -0.958611 -0.016528 -0.160662 -0.599357 -0.164043 -0.783427 0.197844 0.748341 0.232442 -0.621135 1.340587 0.000000 0.000000 0.000000 1.000000];[0.313208 -0.949632 -0.004578 -151.807297 -0.612745 -0.198387 -0.764932 188.035980 0.725539 0.242404 -0.644019 1258.740112 0.000000 0.000000 0.000000 1.000000];
0.117510;[0.287797 -0.957446 -0.018231 -0.165204 -0.601162 -0.165751 -0.781682 0.197689 0.745452 0.235909 -0.623264 1.338973 0.000000 0.000000 0.000000 1.000000];[0.320553 -0.947187 -0.001995 -157.195023 -0.608380 -0.204255 -0.766868 188.492218 0.726004 0.247052 -0.641724 1259.312256 0.000000 0.000000 0.000000 1.000000];
0.132766;[0.289906 -0.956841 -0.016565 -0.170366 -0.603755 -0.169374 -0.778907 0.197691 0.742549 0.235793 -0.626780 1.340596 0.000000 0.000000 0.000000 1.000000];[0.323390 -0.946224 -0.001069 -161.467163 -0.611291 -0.208036 -0.763530 188.131882 0.722292 0.247588 -0.645695 1256.416138 0.000000 0.000000 0.000000 1.000000];
0.127072;[0.292579 -0.955997 -0.018542 -0.174832 -0.605278 -0.170098 -0.777556 0.198476 0.740226 0.238722 -0.628396 1.343152 0.000000 0.000000 0.000000 1.000000];[0.325089 -0.945642 -0.000573 -165.416885 -0.613305 -0.210357 -0.761276 188.204956 0.719817 0.247850 -0.648352 1256.949097 0.000000 0.000000 0.000000 1.000000];
0.125110;[0.295611 -0.955120 -0.015558 -0.179058 -0.604856 -0.174479 -0.776892 0.198691 0.739354 0.239062 -0.629270 1.344277 0.000000 0.000000 0.000000 1.000000];[0.334186 -0.942465 0.000996 -168.404755 -0.613652 -0.218373 -0.758735 188.159546 0.715342 0.252963 -0.651323 1254.695801 0.000000 0.000000 0.000000 1.000000];
0.127490;[0.300800 -0.953456 -0.017826 -0.182724 -0.608512 -0.177422 -0.773286 0.199228 0.734187 0.243428 -0.633542 1.347701 0.000000 0.000000 0.000000 1.000000];[0.344079 -0.938899 0.000805 -171.604630 -0.612376 -0.225045 -0.757815 188.087097 0.711736 0.260272 -0.652392 1254.236206 0.000000 0.000000 0.000000 1.000000];
0.141560;[0.302755 -0.952888 -0.014663 -0.186802 -0.607197 -0.180950 -0.773531 0.198070 0.734496 0.243070 -0.633356 1.347225 0.000000 0.000000 0.000000 1.000000];[0.344497 -0.938743 0.002332 -174.339264 -0.614984 -0.227538 -0.754953 186.924255 0.709280 0.258661 -0.655699 1250.437622 0.000000 0.000000 0.000000 1.000000];
0.127330;[0.308325 -0.951094 -0.015826 -0.190677 -0.611087 -0.185293 -0.769333 0.197675 0.728822 0.246855 -0.638318 1.351627 0.000000 0.000000 0.000000 1.000000];[0.350638 -0.936466 0.002687 -177.463898 -0.616062 -0.232807 -0.752464 185.994202 0.705325 0.262204 -0.658552 1253.480957 0.000000 0.000000 0.000000 1.000000];
0.133335;[0.311882 -0.949975 -0.014198 -0.193882 -0.611752 -0.189304 -0.767901 0.195354 0.726830 0.248173 -0.640180 1.354812 0.000000 0.000000 0.000000 1.000000];[0.355973 -0.934443 0.004637 -180.529953 -0.616027 -0.238376 -0.750747 183.733704 0.702678 0.264406 -0.660498 1253.790283 0.000000 0.000000 0.000000 1.000000];
0.138458;[0.317017 -0.948230 -0.015427 -0.198161 -0.615007 -0.193177 -0.764282 0.193644 0.721787 0.251788 -0.644390 1.357810 0.000000 0.000000 0.000000 1.000000];[0.362660 -0.931858 0.006481 -183.836792 -0.614870 -0.244486 -0.749730 182.049347 0.700268 0.267929 -0.661637 1254.055420 0.000000 0.000000 0.000000 1.000000];
0.132454;[0.320748 -0.947008 -0.014093 -0.203022 -0.614943 -0.196985 -0.763304 0.192432 0.720112 0.253533 -0.645525 1.359756 0.000000 0.000000 0.000000 1.000000];[0.361870 -0.932158 0.007415 -187.311188 -0.616627 -0.245306 -0.748017 180.627167 0.699130 0.266130 -0.663563 1253.088257 0.000000 0.000000 0.000000 1.000000];
0.118152;[0.325692 -0.945295 -0.014150 -0.207779 -0.617328 -0.201394 -0.760204 0.191953 0.715810 0.256356 -0.649130 1.361987 0.000000 0.000000 0.000000 1.000000];[0.369569 -0.929098 0.010902 -191.289566 -0.615028 -0.253379 -0.746641 179.563431 0.696506 0.269248 -0.665062 1252.932129 0.000000 0.000000 0.000000 1.000000];
0.143729;[0.329795 -0.943852 -0.013661 -0.212700 -0.616837 -0.204631 -0.759706 0.191265 0.714328 0.259046 -0.649664 1.363441 0.000000 0.000000 0.000000 1.000000];[0.374544 -0.927095 0.011649 -195.587631 -0.614754 -0.257702 -0.745385 179.310837 0.694086 0.272036 -0.666456 1253.187256 0.000000 0.000000 0.000000 1.000000];
0.118066;[0.334112 -0.942338 -0.009394 -0.218889 -0.614609 -0.210604 -0.759766 0.191382 0.714035 0.259726 -0.649491 1.366241 0.000000 0.000000 0.000000 1.000000];[0.378083 -0.925602 0.015401 -199.811920 -0.613860 -0.263104 -0.744234 178.535172 0.692958 0.271946 -0.667666 1249.911377 0.000000 0.000000 0.000000 1.000000];
0.137975;[0.337396 -0.941279 -0.005625 -0.219680 -0.608820 -0.213623 -0.763883 0.189461 0.717880 0.261156 -0.645124 1.350035 0.000000 0.000000 0.000000 1.000000];[0.381003 -0.924336 0.019087 -204.861191 -0.612442 -0.267777 -0.743736 178.086578 0.692614 0.271693 -0.668126 1250.965820 0.000000 0.000000 0.000000 1.000000];
0.144037;[0.342327 -0.939511 -0.000234 -0.225248 -0.607335 -0.221019 -0.762969 0.188702 0.716826 0.261311 -0.646237 1.349767 0.000000 0.000000 0.000000 1.000000];[0.386400 -0.922059 0.020627 -209.474213 -0.611555 -0.272869 -0.742614 177.256271 0.690404 0.274349 -0.669327 1249.965454 0.000000 0.000000 0.000000 1.000000];
